Code,Fund_Name,latest_price,fund_house,currency,Fund_class_inception_date,Fund_size_Million_currency,Fund_size_Million_amount,Fund_size_Million_date,HSBC_risk_level,fiftytwoweek_range_currency,fiftytwoweek_range_min,fiftytwoweek_range_max,HSBC_investment_category,Investment_style,Investment_instrument,Annualised_return,Morningstar_rating_out_of_five,HSBC_initial_charge,Annual_management_fee_max,HSBC_min_investment_amount_unit,HSBC_min_investment_amount,HSBC_min_investment_amount_USD,Annualised_returns: 1 month,Annualised_returns: 3 month,Annualised_returns: 6 month,Annualised_returns: 1 year,Annualised_returns: 3 year,Annualised_returns: 5 year,Annualised_returns: 10 year,Asset allocation: Stock,Asset allocation: Bond,Asset allocation: Cash,Asset allocation: Cash & Equivalents,Asset allocation: Derivative,Asset allocation: Others,Financial Services,Real Estate,Corporate,Healthcare,Utilities,Basic Materials,Communication Services,Energy,Consumer Cyclical,Industrials,Securitized,Government,Consumer Defensive,Technology,United States,Latin America,Canada,United Kingdom,Europe - Emerging,Europe - ex Euro,Eurozone,Australasia,Asia - Developed,Asia - Emerging,Middle East,Japan,Africa,Equity_holdings_sector_max,Equity_holdings_country_max
U62878,JPM Asia Pacific Income A (IRC-MD-C) - GBPH U62878,9.81,J.P. Morgan Asset Management,GBP,2013-11-27,USD,2046.54,2022-01-25,4,GBP,9.7,10.46,Multi-Asset - Asia,Value,"Stock, Bond, Cash, Others",0.0608,,0.03,0.015,GBP,650.0,871.0,0.0002,-0.0029,-0.0129,-0.0177,0.0452,0.0391,,0.5678,0.3859,0.0248,0.0248,0.0,0.0215,0.1693,0.0338,0.3487,0.0003,0.0199,0.0273,0.0429,0.0146,0.0541,0.0266,0.0,0.0587,0.0376,0.1415,0.0027,0.0,0.0,0.0178,0.0,0.0,0.0,0.0814,0.0886,0.2973,0.0,0.0,0.0,Corporate,Asia - Emerging
U62876,JPM Asia Pacific Income A (IRC-MD-C) - CADH U62876,9.68,J.P. Morgan Asset Management,CAD,2013-10-07,USD,2046.54,2022-01-25,4,CAD,9.58,10.33,Multi-Asset - Asia,Value,"Stock, Bond, Cash, Others",0.0651,,0.03,0.015,CAD,1000.0,790.0,0.0003,-0.0028,-0.0135,-0.0179,0.0494,0.0446,,0.5678,0.3859,0.0248,0.0248,0.0,0.0215,0.1693,0.0338,0.3487,0.0003,0.0199,0.0273,0.0429,0.0146,0.0541,0.0266,0.0,0.0587,0.0376,0.1415,0.0027,0.0,0.0,0.0178,0.0,0.0,0.0,0.0814,0.0886,0.2973,0.0,0.0,0.0,Corporate,Asia - Emerging
U62701,JPMorgan Global Bond - (HKD-MDIST-Cash) U62701,9.71,J.P. Morgan Asset Management,HKD,2015-05-13,USD,990.91,2021-12-31,2,HKD,9.69,10.13,Global Fixed Income,Blend,"Stock, Bond, Cash, Others",0.0424,4.0,0.02,0.008,HKD,10000.0,1300.0,-0.0107,-0.0016,-0.0148,-0.0098,0.0356,0.0323,,0.0011,0.8944,0.0663,0.0666,0.0,0.0382,0.0,0.0,0.3494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.5796,0.0,0.0,0.2437,0.0203,0.0592,0.051,0.0,0.0142,0.1857,0.0255,0.0213,0.1338,0.0024,0.1244,0.0043,Government,United States
U62928,Schroder ISF - Global Credit Income (A-DIST-EUR Hedged-QF-C) U62928,95.3992,Schroder Investment Management (HK) Ltd,EUR,2016-11-30,USD,4628.73,2022-01-25,4,EUR,95.3992,100.0046,Global Fixed Income,"Bond, Cash, Others",Quarterly,0.0425,4.0,0.02,0.011,EUR,850.0,952.0,-0.0155,-0.0127,-0.0241,-0.0149,0.0322,0.0229,,0.0,0.5834,0.3776,0.368,0.0,0.039,0.0,0.0,0.8138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555,0.0,0.0,0.0,0.26,0.1007,0.0053,0.0863,0.0519,0.0396,0.0323,0.0011,0.0145,0.0326,0.0429,0.0105,0.0124,Corporate,United States
U62381,AB - American Income Portfolio (Class AT-HKD-MDIST Cash) U62381,60.31,AllianceBernstein Hong Kong Limited,HKD,2009-03-10,USD,21076.4,2022-01-25,3,HKD,60.1,64.34,US Fixed Income,Value,"Stock, Bond, Cash, Others",0.0524,4.0,0.02,0.011,HKD,10000.0,1300.0,-0.018,-0.0144,-0.0258,-0.0154,0.0395999999999999,0.0351,0.0361,0.0027,0.9485,0.0054,0.0054,0.0001,0.0435,0.0,0.0,0.4579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,0.3959,0.0,0.0,0.6864,0.0817,0.0125,0.0163,0.0071,0.0077,0.0332,0.0006,0.0073,0.0256,0.0226,0.002,0.0444,Corporate,United States
U62752,AB FCP I-SHORT DURATION BOND PORTFOLIO (AA - SGD HEDGED - MDIST CASH) U62752,11.29,AllianceBernstein Hong Kong Limited,SGD,2014-02-27,USD,524.13,2022-01-25,2,SGD,11.29,11.84,Short Duration Fund,Value,"Stock, Bond, Cash, Others",0.0055,,0.02,0.0085,SGD,1500.0,1110.0,-0.0034,-0.0048,-0.0103,-0.0116999999999999,0.004,0.0018,,0.0098,0.9704,0.0046,0.0046,0.0,0.0153,0.0,0.0,0.2798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1334,0.5723,0.0,0.0,0.3319,0.0143,0.056,0.046,0.0103,0.025,0.1839,0.1261,0.0112,0.0147,0.0,0.1394,0.0,Government,United States
U62617,HSBC Portfolios - World Selection 1 (AM-GBPH-MDIST-CASH) U62617,9.9261,HSBC Global Asset Management  (Hong Kong) Limited,GBP,2014-07-01,USD,461.11,2022-01-25,2,GBP,9.9261,10.3087,Multi-Asset - Global,Blend,"Stock, Bond, Cash, Others",0.0413,2.0,0.03,0.01,GBP,650.0,871.0,-0.0197,-0.0215,-0.0271,-0.0191,0.0256999999999999,0.0174,,0.1912,0.6456,0.1033,0.1007,0.0,0.0599,0.0397,0.0193,0.1992,0.0166,0.0046,0.0094,0.0141,0.0079,0.0199,0.0199,0.0402,0.4696,0.0104,0.0362,0.1036,0.0196,0.0085,0.0529,0.0011,0.0093,0.1908,0.0536,0.0079,0.024,0.0011,0.0782,0.0042,Government,Eurozone
U62644,BlackRock Global Funds -  Global Allocation Fund (Class A2 AUD-H) U62644,20.92,BlackRock,AUD,2010-01-22,USD,18612.62,2021-12-31,4,AUD,20.92,22.77,Multi-Asset - Global,Blend,"Stock, Bond, Cash, Others",0.1258,,0.03,0.015,AUD,1500.0,1065.0,-0.0581,-0.0694,-0.0661,-0.031,0.0892,0.0613,0.0632,0.6403,0.1493,0.1883,0.0,0.2745,0.0221,0.0682,0.0085,0.0663,0.0853,0.0158,0.0393,0.0512,0.0288,0.0874,0.0662,0.0087,0.0236,0.0188,0.1216,0.0743,0.0166,0.0119,0.0243,0.0009,0.0204,0.0836,0.0143,0.0025,0.0224,0.004,0.0215,0.0012,Technology,Eurozone
U62875,JPM Asia Pacific Income A (IRC-MD-C) - AUDH U62875,9.51,J.P. Morgan Asset Management,AUD,2013-10-07,USD,2046.54,2022-01-25,4,AUD,9.41,10.15,Multi-Asset - Asia,Value,"Stock, Bond, Cash, Others",0.0602,,0.03,0.015,AUD,1500.0,1065.0,0.0001,-0.0034,-0.0141999999999999,-0.0197999999999999,0.0441999999999999,0.0443,,0.5678,0.3859,0.0248,0.0248,0.0,0.0215,0.1693,0.0338,0.3487,0.0003,0.0199,0.0273,0.0429,0.0146,0.0541,0.0266,0.0,0.0587,0.0376,0.1415,0.0027,0.0,0.0,0.0178,0.0,0.0,0.0,0.0814,0.0886,0.2973,0.0,0.0,0.0,Corporate,Asia - Emerging
U42792,AB FCP I - SHORT DURATION BOND PORTFOLIO (CLASS A2 - USD) U42792,18.27,AllianceBernstein Hong Kong Limited,USD,1999-05-12,USD,524.13,2022-01-25,1,USD,18.27,18.49,Short Duration Fund,Value,"Stock, Bond, Cash, Others",0.0089,1.0,0.02,0.0085,USD,1000.0,1000.0,-0.0038,-0.0054,-0.0103,-0.0118999999999999,0.0069999999999999,0.0062,0.0040999999999999,0.0098,0.9704,0.0046,0.0046,0.0,0.0153,0.0,0.0,0.2798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1334,0.5723,0.0,0.0,0.3319,0.0143,0.056,0.046,0.0103,0.025,0.1839,0.1261,0.0112,0.0147,0.0,0.1394,0.0,Government,United States
U61759,AB FCP I-SHORT DURATION BOND PORTFOLIO (CLASS AT - USD - MDIST CASH) U61759,7.45,AllianceBernstein Hong Kong Limited,USD,2002-09-26,USD,524.13,2022-01-25,1,USD,7.45,7.72,Short Duration Fund,Value,"Stock, Bond, Cash, Others",0.0087,1.0,0.02,0.0085,USD,1000.0,1000.0,-0.0034999999999999,-0.0052,-0.0098999999999999,-0.0125,0.0069999999999999,0.0063,0.0040999999999999,0.0098,0.9704,0.0046,0.0046,0.0,0.0153,0.0,0.0,0.2798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1334,0.5723,0.0,0.0,0.3319,0.0143,0.056,0.046,0.0103,0.025,0.1839,0.1261,0.0112,0.0147,0.0,0.1394,0.0,Government,United States
U62702,JPMorgan Global Bond - (NZDH-MDIST-Cash) U62702,9.65,J.P. Morgan Asset Management,NZD,2015-05-13,USD,990.91,2021-12-31,3,NZD,9.62,10.1,Global Fixed Income,Blend,"Stock, Bond, Cash, Others",0.0416,,0.02,0.008,NZD,1500.0,990.0,-0.0084,-0.0016,-0.0138,-0.0107,0.0362,0.0321,,0.0011,0.8944,0.0663,0.0666,0.0,0.0382,0.0,0.0,0.3494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.5796,0.0,0.0,0.2437,0.0203,0.0592,0.051,0.0,0.0142,0.1857,0.0255,0.0213,0.1338,0.0024,0.1244,0.0043,Government,United States
U62640,Schroder Asian Asset Income Fund (Class A-AUDH-MDIST CASH) U62640,9.0275,Schroder Investment Management (HK) Ltd,AUD,2012-10-31,USD,3853.88,2022-01-24,4,AUD,9.07,9.927,Multi-Asset - Asia,Value,"Stock, Bond, Cash, Others",0.0492,,0.03,0.0125,AUD,1500.0,1065.0,-0.0093999999999999,-0.0097,-0.0326,-0.0213,0.0339,0.0369,,0.5663,0.3646,0.0525,0.0483,0.0042,0.0166,0.0737,0.124,0.3032,0.0113,0.0998,0.0361,0.0529,0.004,0.0261,0.0095,0.0,0.0778,0.015,0.1165,0.0007,0.0337,0.0001,0.0016,0.0006,0.0,0.0003,0.0083,0.0686,0.1625,0.0147,0.0048,0.0002,Corporate,Asia - Emerging
U61624,Schroder ISF Asian Equity Yield Fund (Class A-Accumulation) U61624,38.1671,Schroder Investment Management (HK) Ltd,USD,2004-06-11,USD,1323.64,2022-01-25,4,USD,36.9043,41.1498,Asia Pacific Ex-Japan Equity - Broad,Value,"Stock, Cash, Others",0.1205,4.0,0.03,0.015,USD,1000.0,1000.0,-0.0135,0.0003,-0.0105,-0.0279999999999999,0.0895,0.0769,0.0675,0.9873,0.0,0.009,0.0,0.0,0.0037,0.1775,0.0457,0.0,0.0341,0.0503,0.0739,0.0984,0.0,0.0617,0.0152,0.0,0.0,0.004,0.4264,0.0,0.0,0.0,0.0289,0.0,0.0,0.0,0.1828,0.5438,0.2318,0.0,0.0,0.0,Technology,Asia - Developed
U61625,Schroder ISF Asian Equity Yield Fund (Class A-MDIST Cash) U61625,21.2669,Schroder Investment Management (HK) Ltd,USD,2004-06-11,USD,1323.64,2022-01-25,4,USD,20.7182,23.3913,Asia Pacific Ex-Japan Equity - Broad,Value,"Stock, Cash, Others",0.1206,4.0,0.03,0.015,USD,1000.0,1000.0,-0.0135,0.0003,-0.0105,-0.0281,0.0895,0.0769,0.0675,0.9873,0.0,0.009,0.0,0.0,0.0037,0.1775,0.0457,0.0,0.0341,0.0503,0.0739,0.0984,0.0,0.0617,0.0152,0.0,0.0,0.004,0.4264,0.0,0.0,0.0,0.0289,0.0,0.0,0.0,0.1828,0.5438,0.2318,0.0,0.0,0.0,Technology,Asia - Developed
U62696,Value Partners High-Dividend Stocks Fund (A2-NZDH-MDIST-CASH) U62696,10.3,Value Partners,NZD,2013-09-23,USD,1825.84,2022-01-25,5,NZD,10.05,11.38,Asia Pacific Ex-Japan Equity - Broad,Value,"Stock, Cash",0.0941,,0.03,0.0125,NZD,1500.0,990.0,0.0128,-0.024,-0.0314,-0.0399,0.0853999999999999,0.0723,,0.8967,0.0,0.1033,0.0,0.0,0.0,0.1406,0.1195,0.0,0.0251,0.0183,0.0331,0.1091,0.0205,0.0604,0.147,0.0,0.0,0.0239,0.1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055,0.2863,0.6049,0.0,0.0,0.0,Technology,Asia - Emerging
U62749,AB FCP I-SHORT DURATION BOND PORTFOLIO (AA - CAD HEDGED - MDIST CASH) U62749,11.33,AllianceBernstein Hong Kong Limited,CAD,2014-05-27,USD,524.13,2022-01-25,2,CAD,11.33,11.9,Short Duration Fund,Value,"Stock, Bond, Cash, Others",0.0047,,0.02,0.0085,CAD,1000.0,790.0,-0.0042,-0.0065,-0.0111,-0.0132,0.003,0.0011,,0.0098,0.9704,0.0046,0.0046,0.0,0.0153,0.0,0.0,0.2798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1334,0.5723,0.0,0.0,0.3319,0.0143,0.056,0.046,0.0103,0.025,0.1839,0.1261,0.0112,0.0147,0.0,0.1394,0.0,Government,United States
U62886,Fidelity Funds - Global Income Fund A-MINCOME(G)-USD-C U62886,8.932,Fidelity Investment Managers,USD,2013-04-09,USD,464.85,2021-12-31,3,USD,8.932,9.459,Global Fixed Income,Growth,"Stock, Bond, Cash, Others",0.0578,4.0,0.02,0.009,USD,1000.0,1000.0,-0.0143,-0.0175,-0.0269,-0.0169,0.0475,0.0404,,0.003,0.716,0.1621,0.1588,0.0034,0.1188,0.0,0.0,0.8279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0456,0.0,0.0,0.0,0.2727,0.0691,0.0002,0.1254,0.0162,0.011,0.0572,0.009,0.0422,0.0471,0.0261,0.0238,0.0161,Corporate,United States
U62402,HSBC GIF -  Russia Equity (Class AD) U62402,6.423,HSBC Global Asset Management  (Hong Kong) Limited,USD,2007-12-19,USD,109.02,2022-01-25,5,USD,6.348,9.326,Single Market Equity - Others,Value,"Stock, Cash, Others",0.1789,3.0,0.03,0.0175,USD,1000.0,1000.0,-0.1764,-0.3082,-0.1832,-0.0464,0.0650999999999999,0.0547,0.0141999999999999,0.9553,0.0,0.0332,0.0,0.0,0.0115,0.1566,0.0,0.0,0.0,0.0,0.2392,0.0696,0.3425,0.0579,0.0125,0.0,0.0,0.077,0.0,0.0,0.0,0.0,0.0,0.8913,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.0,Energy,Europe - Emerging
U63063,VALUE PARTNERS HIGH-DIVIDEND STOCKS FUND (CLASS A2-GBPH-MD-C) U63063,9.74,Value Partners,GBP,2015-03-12,USD,1825.84,2022-01-25,5,GBP,9.5,10.73,Asia Pacific Ex-Japan Equity - Broad,Value,"Stock, Cash",0.092,,0.03,0.0125,GBP,650.0,871.0,0.012,-0.0248,-0.0308999999999999,-0.0403,0.0839,0.0653,,0.8967,0.0,0.1033,0.0,0.0,0.0,0.1406,0.1195,0.0,0.0251,0.0183,0.0331,0.1091,0.0205,0.0604,0.147,0.0,0.0,0.0239,0.1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055,0.2863,0.6049,0.0,0.0,0.0,Technology,Asia - Emerging
U62615,HSBC Portfolios - World Selection 1 (AM-AUDH-MDIST-CASH) U62615,9.962,HSBC Global Asset Management  (Hong Kong) Limited,AUD,2014-07-01,USD,461.11,2022-01-25,2,AUD,9.962,10.3431,Multi-Asset - Global,Blend,"Stock, Bond, Cash, Others",0.0435,,0.03,0.01,AUD,1500.0,1065.0,-0.0199,-0.0217,-0.0278,-0.0213,0.0276,0.0241,,0.1912,0.6456,0.1033,0.1007,0.0,0.0599,0.0397,0.0193,0.1992,0.0166,0.0046,0.0094,0.0141,0.0079,0.0199,0.0199,0.0402,0.4696,0.0104,0.0362,0.1036,0.0196,0.0085,0.0529,0.0011,0.0093,0.1908,0.0536,0.0079,0.024,0.0011,0.0782,0.0042,Government,Eurozone
U62750,AB FCP I-SHORT DURATION BOND PORTFOLIO (AA - GBP HEDGED - MDIST CASH) U62750,11.28,AllianceBernstein Hong Kong Limited,GBP,2014-05-27,USD,524.13,2022-01-25,2,GBP,11.28,11.86,Short Duration Fund,Value,"Stock, Bond, Cash, Others",-0.0002,1.0,0.02,0.0085,GBP,650.0,871.0,-0.0043,-0.0066,-0.0112,-0.0141999999999999,-0.0017,-0.0049,,0.0098,0.9704,0.0046,0.0046,0.0,0.0153,0.0,0.0,0.2798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1334,0.5723,0.0,0.0,0.3319,0.0143,0.056,0.046,0.0103,0.025,0.1839,0.1261,0.0112,0.0147,0.0,0.1394,0.0,Government,United States
U62887,Fidelity Funds - Global Income Fund A-MINCOME(G)-HKD (hedged)-C U62887,9.38,Fidelity Investment Managers,HKD,2016-09-12,USD,464.85,2021-12-31,3,HKD,9.38,9.941,Global Fixed Income,Growth,"Stock, Bond, Cash, Others",0.0559,,0.02,0.009,HKD,10000.0,1300.0,-0.0144,-0.0178,-0.0274,-0.0179,0.0458,0.0318,,0.003,0.716,0.1621,0.1588,0.0034,0.1188,0.0,0.0,0.8279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0456,0.0,0.0,0.0,0.2727,0.0691,0.0002,0.1254,0.0162,0.011,0.0572,0.009,0.0422,0.0471,0.0261,0.0238,0.0161,Corporate,United States
U62957,Allianz HKD Income (Class AM-USD-MD-C) U62957,9.74,Allianz Global Investors Asia Pacific Limited,USD,2013-03-01,USD,540.78,2022-01-25,1,USD,9.71,10.13,Asian Fixed Income,"Bond, Cash, Others",Monthly,0.0252,3.0,0.02,0.01,USD,1000.0,1000.0,-0.0042,-0.0084,-0.0196,-0.0153,0.0220999999999999,0.018,,0.0,0.7273,0.2267,0.2267,0.0,0.046,0.0,0.0,0.6786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0947,0.0,0.0,0.0018,0.0,0.0,0.0596,0.0,0.0018,0.0036,0.0094,0.4722,0.1704,0.0,0.0064,0.0,Corporate,Asia - Developed
U63062,VALUE PARTNERS HIGH-DIVIDEND STOCKS FUND (CLASS A2-CADH-MD-C) U63062,10.29,Value Partners,CAD,2013-09-23,USD,1825.84,2022-01-25,5,CAD,10.04,11.35,Asia Pacific Ex-Japan Equity - Broad,Value,"Stock, Cash",0.0972,,0.03,0.0125,CAD,1000.0,790.0,0.0126,-0.0246,-0.0308,-0.0412,0.0883999999999999,0.068,,0.8967,0.0,0.1033,0.0,0.0,0.0,0.1406,0.1195,0.0,0.0251,0.0183,0.0331,0.1091,0.0205,0.0604,0.147,0.0,0.0,0.0239,0.1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055,0.2863,0.6049,0.0,0.0,0.0,Technology,Asia - Emerging
U62695,Value Partners High-Dividend Stocks Fund (A2-AUDH-MDIST-CASH) U62695,9.9,Value Partners,AUD,2013-09-23,USD,1825.84,2022-01-25,5,AUD,9.66,10.93,Asia Pacific Ex-Japan Equity - Broad,Value,"Stock, Cash",0.0905,,0.03,0.0125,AUD,1500.0,1065.0,0.012,-0.0249,-0.0313,-0.0415,0.0819999999999999,0.0664,,0.8967,0.0,0.1033,0.0,0.0,0.0,0.1406,0.1195,0.0,0.0251,0.0183,0.0331,0.1091,0.0205,0.0604,0.147,0.0,0.0,0.0239,0.1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055,0.2863,0.6049,0.0,0.0,0.0,Technology,Asia - Emerging
U62748,AB FCP I-SHORT DURATION BOND PORTFOLIO (AA - AUD HEDGED - MDIST CASH) U62748,11.1,AllianceBernstein Hong Kong Limited,AUD,2014-01-14,USD,524.13,2022-01-25,2,AUD,11.1,11.67,Short Duration Fund,Value,"Stock, Bond, Cash, Others",0.0025,,0.02,0.0085,AUD,1500.0,1065.0,-0.0034999999999999,-0.0059,-0.0107,-0.0141,0.0008,0.003,,0.0098,0.9704,0.0046,0.0046,0.0,0.0153,0.0,0.0,0.2798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1334,0.5723,0.0,0.0,0.3319,0.0143,0.056,0.046,0.0103,0.025,0.1839,0.1261,0.0112,0.0147,0.0,0.1394,0.0,Government,United States
U62704,JPMorgan Global Bond - (USD-MDIST-Cash) U62704,9.67,J.P. Morgan Asset Management,USD,2015-05-13,USD,990.91,2021-12-31,2,USD,9.64,10.13,Global Fixed Income,Blend,"Stock, Bond, Cash, Others",0.0443,4.0,0.02,0.008,USD,1000.0,1000.0,-0.0087,-0.0026,-0.0169,-0.0139,0.0385,0.0316,,0.0011,0.8944,0.0663,0.0666,0.0,0.0382,0.0,0.0,0.3494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.5796,0.0,0.0,0.2437,0.0203,0.0592,0.051,0.0,0.0142,0.1857,0.0255,0.0213,0.1338,0.0024,0.1244,0.0043,Government,United States
U62518,HSBC GIF - GLOBAL HIGH YIELD BOND FUND (CLASS AM3-EURH-MDIST-CASH) U62518,9.105,HSBC Global Asset Management  (Hong Kong) Limited,EUR,2012-07-20,USD,1775.92,2022-01-25,4,EUR,9.105,9.707,High Yield Bond - Global,"Bond, Cash, Others",Monthly,0.0449,3.0,0.02,0.011,EUR,850.0,952.0,-0.0151,-0.0191,-0.0329,-0.0169,0.0291,0.0171,,0.0,0.9421,0.052,0.0526,0.0,0.0059,0.0,0.0,0.8767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666,0.0071,0.0,0.0,0.5939,0.0707,0.0162,0.0252,0.0188,0.0109,0.1108,0.0018,0.0054,0.0455,0.0108,0.0068,0.0253,Corporate,United States
U62871,Capital Group Global High Income Opportunities(LUX)-Bfdm USD-MD-C U62871,33.2,Capital International Management Company,USD,2017-05-05,USD,1654.96,2022-01-25,4,USD,33.18,35.73,High Yield Bond - Global,Value,"Stock, Bond, Cash, Others",0.0649,4.0,0.02,0.015,USD,1000.0,1000.0,-0.0177,-0.02,-0.0250999999999999,-0.0169,0.0448,,,0.0095,0.9237,0.0593,0.0593,0.0,0.0074,0.0,0.0,0.5166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4113,0.0,0.0,0.3825,0.2067,0.0112,0.0025,0.0709,0.0,0.0066,0.0008,0.0037,0.1249,0.0382,0.0,0.0758,Corporate,United States
U62995,NINETY ONE GLOBAL MULTI-ASSET INCOME FUND (A INC-3 HKD-MD-C) U62995,92.03,Ninety One,HKD,2016-05-31,USD,1917.49,2022-01-25,2,HKD,92.03,97.47,Multi-Asset - Global,Value,"Stock, Bond, Cash, Others",0.0372,3.0,0.03,0.0115,HKD,10000.0,1300.0,-0.0187,-0.0055,-0.0266999999999999,-0.0184,0.025,0.0318,,0.0996,0.3771,0.4717,0.0,2.1327,0.0516,0.0383,0.0117,0.2289,0.0343,0.012,0.0047,0.0065,0.0,0.0184,0.0188,0.0122,0.2021,0.045,0.034,0.0009,0.1128,0.0026,0.037,0.0219,0.0343,0.0365,0.02,0.0095,0.0461,0.0042,0.0,0.0403,Corporate,Latin America
U43160,AB - American Income Portfolio (Class A2 - USD) U43160,31.86,AllianceBernstein Hong Kong Limited,USD,1998-10-26,USD,21076.4,2022-01-25,3,USD,31.73,32.91,US Fixed Income,Value,"Stock, Bond, Cash, Others",0.054,4.0,0.02,0.011,USD,1000.0,1000.0,-0.0163999999999999,-0.0161,-0.0278,-0.0197,0.0424,0.0343,0.0356999999999999,0.0027,0.9485,0.0054,0.0054,0.0001,0.0435,0.0,0.0,0.4579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,0.3959,0.0,0.0,0.6864,0.0817,0.0125,0.0163,0.0071,0.0077,0.0332,0.0006,0.0073,0.0256,0.0226,0.002,0.0444,Corporate,United States
U62888,Fidelity Funds - Global Income Fund A-HMDIST(G)-AUD (hedged)-C U62888,9.942,Fidelity Investment Managers,AUD,2018-05-09,USD,464.85,2021-12-31,4,AUD,9.942,10.51,Global Fixed Income,Growth,"Stock, Bond, Cash, Others",0.0504,,0.02,0.009,AUD,1500.0,1065.0,-0.0147,-0.0192,-0.0282,-0.0189,0.0404,,,0.003,0.716,0.1621,0.1588,0.0034,0.1188,0.0,0.0,0.8279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0456,0.0,0.0,0.0,0.2727,0.0691,0.0002,0.1254,0.0162,0.011,0.0572,0.009,0.0422,0.0471,0.0261,0.0238,0.0161,Corporate,United States
U62648,BlackRock Global Funds -  Global Allocation Fund (Class A2 EUR-H) U62648,43.92,BlackRock,EUR,2005-04-22,USD,18612.62,2021-12-31,4,EUR,43.92,47.8,Multi-Asset - Global,Blend,"Stock, Bond, Cash, Others",0.1187,4.0,0.03,0.015,EUR,850.0,952.0,-0.0583,-0.0695,-0.0667,-0.0345,0.0828,0.0474,0.0429,0.6403,0.1493,0.1883,0.0,0.2745,0.0221,0.0682,0.0085,0.0663,0.0853,0.0158,0.0393,0.0512,0.0288,0.0874,0.0662,0.0087,0.0236,0.0188,0.1216,0.0743,0.0166,0.0119,0.0243,0.0009,0.0204,0.0836,0.0143,0.0025,0.0224,0.004,0.0215,0.0012,Technology,Eurozone
U61010,AB - American Income Portfolio (Class AT-USD-MDIST Cash) U61010,7.74,AllianceBernstein Hong Kong Limited,USD,2002-09-16,USD,21076.4,2022-01-25,3,USD,7.71,8.3,US Fixed Income,Value,"Stock, Bond, Cash, Others",0.054,4.0,0.02,0.011,USD,1000.0,1000.0,-0.0174,-0.0166,-0.0289,-0.0206,0.042,0.0342,0.0356,0.0027,0.9485,0.0054,0.0054,0.0001,0.0435,0.0,0.0,0.4579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,0.3959,0.0,0.0,0.6864,0.0817,0.0125,0.0163,0.0071,0.0077,0.0332,0.0006,0.0073,0.0256,0.0226,0.002,0.0444,Corporate,United States
U62494,AB - American Income Portfolio (Class AT-SGD H-MDIST Cash) U62494,12.91,AllianceBernstein Hong Kong Limited,SGD,2011-04-15,USD,21076.4,2022-01-25,4,SGD,12.85,13.83,US Fixed Income,Value,"Stock, Bond, Cash, Others",0.0488,,0.02,0.011,SGD,1500.0,1110.0,-0.0156,-0.0156,-0.0277,-0.0196,0.0375999999999999,0.0285,0.033,0.0027,0.9485,0.0054,0.0054,0.0001,0.0435,0.0,0.0,0.4579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,0.3959,0.0,0.0,0.6864,0.0817,0.0125,0.0163,0.0071,0.0077,0.0332,0.0006,0.0073,0.0256,0.0226,0.002,0.0444,Corporate,United States
U63111,AMUNDI HK - DEFENSIVE BALANCED FUND (CLASS CLASSIC-RMB-H-MD-C) U63111,8.84,Amundi Hong Kong Limited,CNY,2015-07-22,USD,227.85,2021-12-31,3,CNY,8.84,9.66,Multi-Asset - Global,Blend,"Stock, Bond, Cash, Others",0.0769,,0.03,0.0175,CNY,10000.0,1600.0,-0.0153,-0.0222,-0.0249,-0.0283,0.062,0.0494,,0.318,0.6122,0.0,0.0002,0.0,0.0701,0.0621,0.0119,0.3087,0.0326,0.0055,0.0143,0.0302,0.0098,0.0511,0.0298,0.0,0.3172,0.02,0.0446,0.2071,0.0022,0.0,0.0221,0.0,0.0136,0.0519,0.0098,0.0428,0.1489,0.0,0.0388,0.0,Government,United States
